      bin           weight    numerical error       + pdf error       - pdf error

  ----   Z/W pT         ----
   157.50    0.82241004E-01    0.19440296E-03       0.000931175        0.00104629
   158.50    0.80127548E-01    0.18814647E-03       0.000905962        0.00101987
   159.50    0.77834062E-01    0.18222843E-03       0.000879443       0.000990433

  ----   l-/lep. pT     ----

     2.50         0.0000000         0.0000000                 0                 0
     7.50    0.79010854E-03    0.74561765E-05       6.48166e-06       8.72688e-06
    12.50    0.50994821E-01    0.10726190E-03       0.000428234       0.000582333
    17.50        0.17314137    0.34640274E-03        0.00160221        0.00213521
    22.50        0.32263730    0.68159875E-03        0.00392332        0.00425743
    27.50        0.47680451    0.84757630E-03        0.00595993        0.00638502
    32.50        0.66956460    0.10000387E-02        0.00844412        0.00900203
    37.50        0.88923140    0.11296447E-02         0.0112657         0.0119497
    42.50         1.1602257    0.12836965E-02           0.01476         0.0155541
    47.50         1.5154858    0.14168068E-02         0.0194798         0.0203123
    52.50         1.9991482    0.16860874E-02         0.0273799         0.0276608
    57.50         1.9652145    0.16956179E-02         0.0287321         0.0284552
    62.50         1.5197491    0.12612045E-02         0.0187102          0.019716
    67.50         1.0035201    0.94396504E-03         0.0114945         0.0124389
    72.50        0.64306096    0.70717784E-03        0.00698351        0.00764898
    77.50        0.37495631    0.46227428E-03        0.00374012        0.00413974
    82.50        0.21486223    0.19424834E-03         0.0017917        0.00205685
    87.50        0.12299800    0.10222235E-03       0.000978713        0.00112586
    92.50    0.85191526E-01    0.78319322E-04        0.00066219       0.000756269
    97.50    0.62694736E-01    0.64583396E-04       0.000479116       0.000541698
   102.50    0.48042108E-01    0.54961987E-04       0.000362324        0.00040542
   107.50    0.37680083E-01    0.47577168E-04          0.000281        0.00031087
   112.50    0.30127062E-01    0.41618327E-04       0.000222236       0.000243015
   117.50    0.24512035E-01    0.36809025E-04         0.0001789       0.000193521
   122.50    0.20099447E-01    0.32701228E-04       0.000145467       0.000155759
   127.50    0.16659331E-01    0.29140288E-04       0.000119537       0.000126613
   132.50    0.13956246E-01    0.26251283E-04       9.93205e-05       0.000104152
   137.50    0.11739383E-01    0.23594990E-04       8.28339e-05       8.61233e-05
   142.50    0.10006244E-01    0.21408833E-04       6.99249e-05       7.20635e-05
   147.50    0.85753930E-02    0.19518464E-04       5.95385e-05       6.09772e-05
   152.50    0.73108726E-02    0.17639911E-04       5.02704e-05       5.10931e-05
   157.50    0.63460402E-02    0.16192906E-04       4.34102e-05       4.38099e-05
   162.50    0.54891845E-02    0.14762684E-04       3.72946e-05       3.74752e-05
   167.50    0.47783349E-02    0.13507216E-04       3.21967e-05       3.21766e-05
   172.50    0.41869129E-02    0.12474570E-04       2.80644e-05       2.78916e-05
   177.50    0.36886794E-02    0.11494546E-04       2.45311e-05        2.4267e-05
   182.50    0.32494891E-02    0.10615784E-04       2.14889e-05       2.11522e-05
   187.50    0.28744951E-02    0.98419009E-05       1.88538e-05        1.8499e-05
   192.50    0.25264095E-02    0.90191804E-05        1.6501e-05       1.61748e-05
   197.50    0.22808114E-02    0.86356336E-05       1.48177e-05       1.45054e-05

  ----   l-/lep. eta    ----

    -2.30        0.46664375    0.71593920E-03        0.00600641        0.00583893
    -2.10        0.49011533    0.52681686E-03        0.00629449        0.00617825
    -1.90        0.51079361    0.52695141E-03        0.00652913        0.00648449
    -1.70        0.53141816    0.52252154E-03        0.00675084        0.00679837
    -1.50        0.55137911    0.52180774E-03        0.00695257        0.00711402
    -1.30        0.56704019    0.52287954E-03        0.00710607        0.00739086
    -1.10        0.58306345    0.52501451E-03        0.00726785        0.00769041
    -0.90        0.59511556    0.52696881E-03        0.00738961        0.00795574
    -0.70        0.60728686    0.53524179E-03        0.00751027        0.00822232
    -0.50        0.61663292    0.53529325E-03        0.00760633         0.0084484
    -0.30        0.62315510    0.53593997E-03        0.00768077        0.00861768
    -0.10        0.62540302    0.50806928E-03        0.00770231        0.00869035
     0.10        0.62617935    0.52685989E-03        0.00771163        0.00870157
     0.30        0.62222724    0.54465000E-03        0.00766904        0.00860432
     0.50        0.61694248    0.54837040E-03        0.00760974        0.00845332
     0.70        0.60653052    0.55448415E-03        0.00750185        0.00821296
     0.90        0.59456515    0.55305575E-03        0.00738288        0.00794788
     1.10        0.58372446    0.55164695E-03        0.00727579        0.00769999
     1.30        0.56755317    0.55356636E-03        0.00711217        0.00739648
     1.50        0.55074820    0.55081099E-03        0.00694485        0.00710508
     1.70        0.53177846    0.54856620E-03        0.00675544        0.00680323
     1.90        0.51093542    0.54894733E-03        0.00653039        0.00648527
     2.10        0.48949086    0.55627571E-03        0.00628682        0.00616968
     2.30        0.46704880    0.76969056E-03        0.00601029        0.00584275

  ----   l+/neu. pT     ----

     2.50         0.0000000         0.0000000                 0                 0
     7.50    0.95699556E-03    0.86181958E-05        8.5574e-06       1.02772e-05
    12.50    0.59205316E-01    0.11875727E-03       0.000533014       0.000660761
    17.50        0.18634104    0.34786112E-03        0.00177157        0.00226639
    22.50        0.33853614    0.68693622E-03        0.00407381        0.00441588
    27.50        0.49320853    0.84802181E-03        0.00610338        0.00654596
    32.50        0.68584101    0.10036242E-02        0.00856482        0.00915351
    37.50        0.90718390    0.11308662E-02         0.0113952         0.0121176
    42.50         1.1735826    0.12647932E-02         0.0148441         0.0156783
    47.50         1.5244493    0.13941277E-02         0.0195268         0.0203884
    52.50         2.0047737    0.16653508E-02         0.0274108            0.0277
    57.50         1.9591672    0.16771459E-02         0.0286483         0.0283628
    62.50         1.5124061    0.12512889E-02         0.0186327         0.0196264
    67.50        0.99600023    0.93567278E-03         0.0114134         0.0123411
    72.50        0.63206367    0.70183677E-03        0.00687578        0.00752511
    77.50        0.36691586    0.46051867E-03        0.00366196        0.00404991
    82.50        0.20667414    0.18880554E-03        0.00170913        0.00196546
    87.50        0.11574816    0.93328730E-04       0.000907712        0.00104903
    92.50    0.78660699E-01    0.69202279E-04       0.000599885       0.000689489
    97.50    0.56875824E-01    0.55612900E-04       0.000424922        0.00048403
   102.50    0.42866611E-01    0.46380966E-04       0.000315382       0.000355469
   107.50    0.33196726E-01    0.39287983E-04       0.000241142       0.000268686
   112.50    0.26155090E-01    0.33807903E-04       0.000187895       0.000206963
   117.50    0.20963184E-01    0.29331885E-04       0.000149217       0.000162543
   122.50    0.16964367E-01    0.25632214E-04       0.000119773       0.000129091
   127.50    0.13933884E-01    0.22550199E-04       9.76662e-05         0.0001043
   132.50    0.11560800E-01    0.20006346E-04       8.04792e-05       8.51843e-05
   137.50    0.96254436E-02    0.17783336E-04       6.66351e-05        7.0059e-05
   142.50    0.81038612E-02    0.15879806E-04       5.57213e-05       5.82597e-05
   147.50    0.68250649E-02    0.14170558E-04       4.66915e-05       4.84825e-05
   152.50    0.58295196E-02    0.12799354E-04       3.97286e-05       4.10744e-05
   157.50    0.49711154E-02    0.11505990E-04       3.36529e-05       3.46521e-05
   162.50    0.42869010E-02    0.10401696E-04       2.89509e-05       2.97284e-05
   167.50    0.36951695E-02    0.94320084E-05       2.48467e-05       2.54158e-05
   172.50    0.32099840E-02    0.86137677E-05       2.15017e-05       2.19263e-05
   177.50    0.27870792E-02    0.77714343E-05       1.86117e-05       1.89268e-05
   182.50    0.24323980E-02    0.71093179E-05       1.61979e-05       1.64513e-05
   187.50    0.21307480E-02    0.64662711E-05       1.41397e-05       1.43385e-05
   192.50    0.18859946E-02    0.59910668E-05       1.25139e-05       1.26553e-05
   197.50    0.16539283E-02    0.55438070E-05       1.09563e-05       1.10513e-05

  ----   l+/neu. eta    ----

    -2.30        0.33323543    0.52482880E-03        0.00427903         0.0039243
    -2.10        0.38208698    0.42529363E-03        0.00473745        0.00455118
    -1.90        0.43264941    0.45217840E-03         0.0052387        0.00522901
    -1.70        0.48269744    0.48079047E-03        0.00578477         0.0059366
    -1.50        0.53018961    0.50968230E-03        0.00635217        0.00664981
    -1.30        0.57415644    0.53424633E-03        0.00695149        0.00735181
    -1.10        0.61205626    0.56156097E-03        0.00753283        0.00799743
    -0.90        0.64338695    0.57880640E-03        0.00806685        0.00856371
    -0.70        0.66979943    0.59566470E-03        0.00854525        0.00905549
    -0.50        0.69103273    0.60798978E-03        0.00895149        0.00945978
    -0.30        0.70406788    0.61811702E-03        0.00921968        0.00972081
    -0.10        0.71212234    0.59211710E-03        0.00938601        0.00988239
     0.10        0.71065683    0.61129362E-03        0.00936684        0.00986065
     0.30        0.70538144    0.62761210E-03        0.00923625        0.00973935
     0.50        0.69054925    0.62986300E-03        0.00894552        0.00945347
     0.70        0.67009391    0.61882281E-03        0.00854892        0.00905965
     0.90        0.64290033    0.60630195E-03        0.00806125        0.00855694
     1.10        0.61179946    0.58531556E-03        0.00752884        0.00799367
     1.30        0.57472377    0.56676254E-03        0.00695898        0.00736051
     1.50        0.53013883    0.54413268E-03        0.00635162        0.00664925
     1.70        0.48312091    0.51205347E-03        0.00578973        0.00594125
     1.90        0.43322993    0.48252107E-03        0.00524471        0.00523615
     2.10        0.38231355    0.45962143E-03        0.00473991        0.00455361
     2.30        0.33368774    0.57806656E-03        0.00428583        0.00393018

  ----   jet 1 pT       ----

     2.50         0.0000000         0.0000000                 0                 0
     7.50         0.0000000         0.0000000                 0                 0
    12.50         0.0000000         0.0000000                 0                 0
    17.50         0.0000000         0.0000000                 0                 0
    22.50         0.0000000         0.0000000                 0                 0
    27.50    0.13739359E-01    0.25017848E-04        0.00011708       0.000145904
    32.50        0.44207761    0.22159296E-03        0.00373671        0.00465155
    37.50        0.35613618    0.18647266E-03        0.00295953        0.00368106
    42.50        0.28406016    0.15915544E-03        0.00232588        0.00288423
    47.50        0.23078312    0.13804876E-03        0.00186359        0.00230101
    52.50        0.19011109    0.12117312E-03        0.00151658        0.00186109
    57.50        0.15855793    0.10747511E-03         0.0012506        0.00152524
    62.50        0.13326291    0.95922830E-04        0.00104044        0.00125896
    67.50        0.11308794    0.86199391E-04       0.000874578         0.0010497
    72.50    0.96393997E-01    0.77780014E-04       0.000738374       0.000879187
    77.50    0.82812568E-01    0.70566444E-04       0.000629172       0.000742551
    82.50    0.71346437E-01    0.64035584E-04       0.000537541       0.000628586
    87.50    0.61817199E-01    0.58347500E-04       0.000461772       0.000535163
    92.50    0.53666841E-01    0.53253584E-04       0.000397998        0.00045725
    97.50    0.46798086E-01    0.48678959E-04       0.000344472       0.000392213
   102.50    0.40869331E-01    0.44600588E-04       0.000298549       0.000336683
   107.50    0.35873826E-01    0.41010530E-04       0.000260367       0.000291083
   112.50    0.31609232E-01    0.37879646E-04        0.00022784       0.000252589
   117.50    0.27873164E-01    0.34904607E-04       0.000199624       0.000219414
   122.50    0.24679885E-01    0.32324696E-04       0.000175516       0.000191364
   127.50    0.21849816E-01    0.29855144E-04       0.000154417       0.000167095
   132.50    0.19452300E-01    0.27737613E-04       0.000136551       0.000146585
   137.50    0.17305916E-01    0.25704225E-04       0.000120665       0.000128607
   142.50    0.15435438E-01    0.23874285E-04       0.000107024       0.000113329
   147.50    0.13788240E-01    0.22172687E-04        9.5047e-05       0.000100065
   152.50    0.12358058E-01    0.20659628E-04       8.46062e-05       8.85576e-05
   157.50    0.11117189E-01    0.19305192E-04       7.57199e-05       7.88247e-05
   162.50    0.99637038E-02    0.17955541E-04       6.74403e-05       6.98811e-05
   167.50    0.90012984E-02    0.16836936E-04       6.05427e-05       6.24131e-05
   172.50    0.81191764E-02    0.15716979E-04       5.42166e-05       5.56557e-05
   177.50    0.73237152E-02    0.14652041E-04       4.86703e-05       4.97984e-05
   182.50    0.66511804E-02    0.13779794E-04       4.38864e-05       4.47953e-05
   187.50    0.60050613E-02    0.12869451E-04       3.94051e-05       4.00738e-05
   192.50    0.54577935E-02    0.12085338E-04       3.56599e-05       3.61915e-05
   197.50    0.49634427E-02    0.11518719E-04       3.22768e-05       3.26955e-05

  ----   jet 1 eta      ----

    -4.75    0.79219521E-03    0.48798920E-05       1.20405e-05       1.56685e-05
    -4.25    0.54151717E-02    0.14759499E-04       6.45726e-05         6.222e-05
    -3.75    0.15796359E-01    0.25599809E-04       0.000145394       0.000109491
    -3.25    0.37130822E-01    0.39068812E-04        0.00026594       0.000201209
    -2.75    0.73702871E-01    0.55976648E-04       0.000470179       0.000394454
    -2.25        0.12699116    0.74390212E-04       0.000866256       0.000829476
    -1.75        0.19225422    0.91300390E-04        0.00142363        0.00158903
    -1.25        0.25797037    0.10371244E-03        0.00206985        0.00254869
    -0.75        0.31124514    0.11195634E-03        0.00266265        0.00345237
    -0.25        0.34072250    0.12801347E-03        0.00301954        0.00399996
     0.25        0.34079585    0.11853326E-03         0.0030203        0.00400076
     0.75        0.31131057    0.11236879E-03        0.00266338         0.0034532
     1.25        0.25792648    0.10316210E-03        0.00206944        0.00254823
     1.75        0.19226390    0.89677831E-04        0.00142368          0.001589
     2.25        0.12700424    0.71948405E-04       0.000866395        0.00082961
     2.75    0.73727641E-01    0.52719409E-04       0.000470402       0.000394674
     3.25    0.37127245E-01    0.36010817E-04       0.000265933       0.000201175
     3.75    0.15796668E-01    0.23573938E-04       0.000145404       0.000109496
     4.25    0.54238166E-02    0.13865589E-04       6.46418e-05       6.22354e-05
     4.75    0.79034338E-03    0.48196472E-05       1.20196e-05       1.56598e-05

  ----   jet 2 pT       ----

     2.50         0.0000000         0.0000000                 0                 0
     7.50         0.0000000         0.0000000                 0                 0
    12.50         0.0000000         0.0000000                 0                 0
    17.50         0.0000000         0.0000000                 0                 0
    22.50         0.0000000         0.0000000                 0                 0
    27.50         0.0000000         0.0000000                 0                 0
    32.50         0.0000000         0.0000000                 0                 0
    37.50         0.0000000         0.0000000                 0                 0
    42.50         0.0000000         0.0000000                 0                 0
    47.50         0.0000000         0.0000000                 0                 0
    52.50         0.0000000         0.0000000                 0                 0
    57.50         0.0000000         0.0000000                 0                 0
    62.50         0.0000000         0.0000000                 0                 0
    67.50         0.0000000         0.0000000                 0                 0
    72.50         0.0000000         0.0000000                 0                 0
    77.50         0.0000000         0.0000000                 0                 0
    82.50         0.0000000         0.0000000                 0                 0
    87.50         0.0000000         0.0000000                 0                 0
    92.50         0.0000000         0.0000000                 0                 0
    97.50         0.0000000         0.0000000                 0                 0
   102.50         0.0000000         0.0000000                 0                 0
   107.50         0.0000000         0.0000000                 0                 0
   112.50         0.0000000         0.0000000                 0                 0
   117.50         0.0000000         0.0000000                 0                 0
   122.50         0.0000000         0.0000000                 0                 0
   127.50         0.0000000         0.0000000                 0                 0
   132.50         0.0000000         0.0000000                 0                 0
   137.50         0.0000000         0.0000000                 0                 0
   142.50         0.0000000         0.0000000                 0                 0
   147.50         0.0000000         0.0000000                 0                 0
   152.50         0.0000000         0.0000000                 0                 0
   157.50         0.0000000         0.0000000                 0                 0
   162.50         0.0000000         0.0000000                 0                 0
   167.50         0.0000000         0.0000000                 0                 0
   172.50         0.0000000         0.0000000                 0                 0
   177.50         0.0000000         0.0000000                 0                 0
   182.50         0.0000000         0.0000000                 0                 0
   187.50         0.0000000         0.0000000                 0                 0
   192.50         0.0000000         0.0000000                 0                 0
   197.50         0.0000000         0.0000000                 0                 0

  ----   jet 2 eta      ----

    -4.75         0.0000000         0.0000000                 0                 0
    -4.25         0.0000000         0.0000000                 0                 0
    -3.75         0.0000000         0.0000000                 0                 0
    -3.25         0.0000000         0.0000000                 0                 0
    -2.75         0.0000000         0.0000000                 0                 0
    -2.25         0.0000000         0.0000000                 0                 0
    -1.75         0.0000000         0.0000000                 0                 0
    -1.25         0.0000000         0.0000000                 0                 0
    -0.75         0.0000000         0.0000000                 0                 0
    -0.25         0.0000000         0.0000000                 0                 0
     0.25         0.0000000         0.0000000                 0                 0
     0.75         0.0000000         0.0000000                 0                 0
     1.25         0.0000000         0.0000000                 0                 0
     1.75         0.0000000         0.0000000                 0                 0
     2.25         0.0000000         0.0000000                 0                 0
     2.75         0.0000000         0.0000000                 0                 0
     3.25         0.0000000         0.0000000                 0                 0
     3.75         0.0000000         0.0000000                 0                 0
     4.25         0.0000000         0.0000000                 0                 0
     4.75         0.0000000         0.0000000                 0                 0

  ----   phot. pT       ----

     5.00         2.1123737    0.88497585E-03          0.022889         0.0275236
    15.00        0.20182153    0.14779554E-03        0.00218078        0.00264148
    25.00    0.63265582E-01    0.61580667E-04       0.000690772       0.000834475
    35.00    0.26623307E-01    0.31190846E-04       0.000294586       0.000353893
    45.00    0.13102041E-01    0.18024732E-04       0.000146841       0.000175485
    55.00    0.70534602E-02    0.11214943E-04       7.99409e-05       9.52023e-05
    65.00    0.40942124E-02    0.74209773E-05       4.74551e-05       5.57068e-05
    75.00    0.25067980E-02    0.51535433E-05       2.97186e-05       3.44722e-05
    85.00    0.15891991E-02    0.36647300E-05        1.9203e-05       2.20496e-05
    95.00    0.10469847E-02    0.27096043E-05       1.28854e-05       1.46686e-05
   105.00    0.71038538E-03    0.20330773E-05       8.88141e-06       1.00603e-05
   115.00    0.49280321E-03    0.15669228E-05       6.26162e-06       7.05651e-06
